"Item Type","Product ID","Product Name","Product Type","Product Code/SKU","Bin Picking Number","Brand Name","Option Set","Option Set Align","Product Description",Price,"Cost Price","Retail Price","Sale Price","Fixed Shipping Cost","Free Shipping","Product Warranty","Product Weight","Product Width","Product Height","Product Depth","Allow Purchases?","Product Visible?","Product Availability","Track Inventory","Current Stock Level","Low Stock Level",Category,"Product Image ID - 1","Product Image File - 1","Product Image Description - 1","Product Image Is Thumbnail - 1","Product Image Sort - 1","Product Image ID - 2","Product Image File - 2","Product Image Description - 2","Product Image Is Thumbnail - 2","Product Image Sort - 2","Product Image ID - 3","Product Image File - 3","Product Image Description - 3","Product Image Is Thumbnail - 3","Product Image Sort - 3","Product Image ID - 4","Product Image File - 4","Product Image Description - 4","Product Image Is Thumbnail - 4","Product Image Sort - 4","Product Image ID - 5","Product Image File - 5","Product Image Description - 5","Product Image Is Thumbnail - 5","Product Image Sort - 5","Product Image ID - 6","Product Image File - 6","Product Image Description - 6","Product Image Is Thumbnail - 6","Product Image Sort - 6","Product Image ID - 7","Product Image File - 7","Product Image Description - 7","Product Image Is Thumbnail - 7","Product Image Sort - 7","Product Image ID - 8","Product Image File - 8","Product Image Description - 8","Product Image Is Thumbnail - 8","Product Image Sort - 8","Product Image ID - 9","Product Image File - 9","Product Image Description - 9","Product Image Is Thumbnail - 9","Product Image Sort - 9","Search Keywords","Page Title","Meta Keywords","Meta Description","MYOB Asset Acct","MYOB Income Acct","MYOB Expense Acct","Product Condition","Show Product Condition?","Event Date Required?","Event Date Name","Event Date Is Limited?","Event Date Start Date","Event Date End Date","Sort Order","Product Tax Class","Product UPC/EAN","Stop Processing Rules","Product URL","Redirect Old URL?","GPS Global Trade Item Number","GPS Manufacturer Part Number","GPS Gender","GPS Age Group","GPS Color","GPS Size","GPS Material","GPS Pattern","GPS Item Group ID","GPS Category","GPS Enabled","Avalara Product Tax Code"
"  Rule",4,"[S]Size=XSmall,Size=Medium,Size=Large,Size=XLarge,Size=12"",Size=16"",Size=18"",Size=Double XLarge,Size=24"",Size=Small/Medium,Size=Medium/Large,Size=One Size,Size=14""",,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
Product,1888,"Refill Bags 120 bags / 6 rolls (1025)",P,1025,,Doo-n-Go,Size,Right,,7.99,3.52,0.00,7.99,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by option",15,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/refill-bags-120-bags-6-rolls-1025/,,,,,,,,,,,,N,
"  SKU",4,[S]Size=Large,,1025-LGE,,,,,,,3.52,,,,,,,,,,,,,,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",3,"[S]Size=XSmall,Size=Small,Size=Medium,Size=XLarge,Size=12"",Size=16"",Size=18"",Size=Double XLarge,Size=24"",Size=Small/Medium,Size=Medium/Large,Size=One Size,Size=14""",,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
Product,1889,"Refill Bags Scented 60 bags / 3 rolls (1032)",P,1032,,Doo-n-Go,Size,Right,,4.29,2.01,0.00,4.29,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by option",15,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/refill-bags-scented-60-bags-3-rolls-1032/,,,,,,,,,,,,N,
"  SKU",6,[S]Size=Large,,1032-LGE,,,,,,,2.01,,,,,,,,,,,,,,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",6,"[S]Size=XSmall,Size=Small,Size=Medium,Size=XLarge,Size=12"",Size=16"",Size=18"",Size=Double XLarge,Size=24"",Size=Small/Medium,Size=Medium/Large,Size=One Size,Size=14""",,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
Product,1890,"Refill Bags 180 bags / 6 rolls (1027)",P,1027,,Doo-n-Go,Size,Right,,7.99,3.49,0.00,7.99,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by option",12,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/refill-bags-180-bags-6-rolls-1027/,,,,,,,,,,,,N,
"  SKU",7,[S]Size=Small,,1027-SML,,,,,,,3.49,,,,,,,,,,,,,,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",7,"[S]Size=XSmall,Size=Medium,Size=Large,Size=XLarge,Size=12"",Size=16"",Size=18"",Size=Double XLarge,Size=24"",Size=Small/Medium,Size=Medium/Large,Size=One Size,Size=14""",,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
Product,1891,"Refill Bags 60 bags / 3 rolls (1026)",P,1026,,Doo-n-Go,Size,Right,,4.29,1.86,0.00,4.29,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by option",16,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/refill-bags-60-bags-3-rolls-1026/,,,,,,,,,,,,N,
"  SKU",8,[S]Size=Large,,1026-LGE,,,,,,,1.86,,,,,,,,,,,,,,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",8,"[S]Size=XSmall,Size=Small,Size=Medium,Size=XLarge,Size=12"",Size=16"",Size=18"",Size=Double XLarge,Size=24"",Size=Small/Medium,Size=Medium/Large,Size=One Size,Size=14""",,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
Product,1892,"Vita Glo Daily Greens 100 tab (1055)",P,1055,,Halo,,Right,,19.99,11.99,0.00,19.99,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/vita-glo-daily-greens-100-tab-1055/,,,,,,,,,,,,N,
Product,1893,"Vita Glo Dream Coat 16 oz (1056)",P,1056,,Halo,,Right,,23.99,14.39,0.00,23.99,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by product",1,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/vita-glo-dream-coat-16-oz-1056/,,,,,,,,,,,,N,
Product,1894,"Vita Glo Dream Coat 8 oz (1057)",P,1057,,Halo,,Right,,14.99,8.99,0.00,14.99,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by product",1,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/vita-glo-dream-coat-8-oz-1057/,,,,,,,,,,,,N,
Product,1895,"Cloud Nine Herbal Shampoo 16 oz (1054)",P,1054,,Halo,,Right,,16.99,10.19,0.00,16.99,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/cloud-nine-herbal-shampoo-16-oz-1054/,,,,,,,,,,,,N,
Product,1896,"Cloud Nine Herbal Ear Wash 4 oz (1051)",P,1051,,Halo,,Right,,14.99,8.99,0.00,14.99,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by product",1,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/cloud-nine-herbal-ear-wash-4-oz-1051/,,,,,,,,,,,,N,
Product,1897,"Cloud Nine Herbal Healing Salve 2 oz (1053)",P,1053,,Halo,,Right,,15.49,9.29,0.00,15.49,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by product",1,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/cloud-nine-herbal-healing-salve-2-oz-1053/,,,,,,,,,,,,N,
Product,1898,"Cloud Nine Herbal Eye Wash 0.25 oz (1052)",P,1052,,Halo,,Right,,20.99,12.59,0.00,20.99,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/cloud-nine-herbal-eye-wash-0-25-oz-1052/,,,,,,,,,,,,N,
Product,1899,"Vita Glo Hip and Joint Supplement 6 oz (1058)",P,1058,,Halo,,Right,,24.49,14.69,0.00,24.49,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/vita-glo-hip-and-joint-supplement-6-oz-1058/,,,,,,,,,,,,N,
Product,1900,"Vita Glo Vita-Mineral Mix 9.5 oz (1059)",P,1059,,Halo,,Right,,15.99,9.59,0.00,15.99,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by product",1,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/vita-glo-vita-mineral-mix-9-5-oz-1059/,,,,,,,,,,,,N,
Product,1901,"Vita Glo Xtra-C Instant Vitamin C Concentrate 8 oz (1060)",P,1060,,Halo,,Right,,26.49,15.89,0.00,26.49,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by product",1,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/vita-glo-xtra-c-instant-vitamin-c-concentrate-8-oz-1060/,,,,,,,,,,,,N,
Product,1902,"Fel-Addase (1041)",P,1041,,"Good Shepherd",,Right,,24.99,14.99,0.00,24.99,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by product",2,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/fel-addase-1041/,,,,,,,,,,,,N,
Product,1903,"Glucosamine Chondroitin Liquid (1042)",P,1042,,"Good Shepherd",,Right,,26.49,14.19,0.00,26.49,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by product",2,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/glucosamine-chondroitin-liquid-1042/,,,,,,,,,,,,N,
Product,1904,"Omega 3-V Liquid (1043)",P,1043,,"Good Shepherd",,Right,,19.99,10.80,0.00,19.99,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by product",1,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/omega-3-v-liquid-1043/,,,,,,,,,,,,N,
Product,1905,"Can-Addase Plus (1040)",P,1040,,"Good Shepherd",,Right,,24.99,14.99,0.00,24.99,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/can-addase-plus-1040/,,,,,,,,,,,,N,
Product,1906,"Cat Litter 25 lbs (1037)",P,1037,,"Fresh News",,Right,,18.99,13.14,0.00,18.99,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/cat-litter-25-lbs-1037/,,,,,,,,,,,,N,
Product,1907,"Can-Addase (1039)",P,1039,,"Good Shepherd",,Right,,21.59,12.96,0.00,21.59,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by product",2,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/can-addase-1039/,,,,,,,,,,,,N,
Product,1908,"Calcium Phosphorus Powder (1038)",P,1038,,"Good Shepherd",,Right,,26.49,14.04,0.00,26.49,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/calcium-phosphorus-powder-1038/,,,,,,,,,,,,N,
Product,1909,"Joint Aid 4 Dogs Active Dog Formula (1048)",P,1048,,"Grizzly Pet Products",,Right,,19.99,11.68,0.00,19.99,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by product",1,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/joint-aid-4-dogs-active-dog-formula-1048/,,,,,,,,,,,,N,
Product,1910,"Cloud Nine Herbal Dip 0.5 oz (1050)",P,1050,,Halo,,Right,,15.49,9.29,0.00,15.49,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by product",7,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/cloud-nine-herbal-dip-0-5-oz-1050/,,,,,,,,,,,,N,
Product,1911,"Joint Aid 4 Dogs Sensitive Tummy Formula (1049)",P,1049,,"Grizzly Pet Products",,Right,,16.99,9.18,0.00,16.99,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/joint-aid-4-dogs-sensitive-tummy-formula-1049/,,,,,,,,,,,,N,
Product,1912,"Dog Salmon Oil 8 oz (1047)",P,1047,,"Grizzly Pet Products",,Right,,17.99,9.58,0.00,17.99,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by product",5,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/dog-salmon-oil-8-oz-1047/,,,,,,,,,,,,N,
Product,1913,"Veterol-X 250 ml (1044)",P,1044,,"Good Shepherd",,Right,,21.99,12.96,0.00,21.99,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by product",2,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/veterol-x-250-ml-1044/,,,,,,,,,,,,N,
Product,1914,"Cat Salmon Oil 4 oz (1045)",P,1045,,"Grizzly Pet Products",,Right,,9.99,5.82,0.00,9.99,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by product",1,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/cat-salmon-oil-4-oz-1045/,,,,,,,,,,,,N,
Product,1915,"Dog Salmon Oil 16 oz (1046)",P,1046,,"Grizzly Pet Products",,Right,,25.99,12.69,0.00,25.99,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by product",7,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/dog-salmon-oil-16-oz-1046/,,,,,,,,,,,,N,
Product,1916,"Tru-Fit Harness w/Seat Belt Tether Medium (1064)",P,1064,,Kurgo,Colour,Right,,24.99,14.95,0.00,24.99,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by option",3,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/tru-fit-harness-w-seat-belt-tether-medium-1064/,,,,,,,,,,,,N,
"  SKU",9,[S]Colour=Black,,1064-BLK,,,,,,,14.95,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",10,[S]Colour=Red,,1064-RED,,,,,,,14.95,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",9,"[S]Colour=Blue,Colour=Green,Colour=Yellow,Colour=Purple,Colour=Sherpa,Colour=Tahitian Sky,Colour=Maui Sunrise,Colour=Egg Roll,Colour=Hong Kong Seas,Colour=Monsoon Sun,Colour=Thundercloud,Colour=Waterspout,Colour=Cosmo,Colour=Montauk,Colour=Harbor,Colour=Mutiny,Colour=Pirate Punch,Colour=Atlantis,Colour=Manic Magenta,Colour=Triton Blue,Colour=Magma Orange,Colour=Alma Mater,Colour=Apple Orchard,Colour=Raspberry Sorbet,Colour=Oatmeal,Colour=Moss Chevron,Colour=Gravel,Colour=Blue Chevron,Colour=Chocolate,Colour=Iceberg / Poppy Stripe,Colour=Kelly / Cobalt Stripe,Colour=Geranium,Colour=Mermaid,Colour=Storm Grey,Colour=Dark Chocolate,Colour=Storm Blue,Colour=Jade,Colour=Coffee Bean,Colour=Smoke,Colour=Pear,Colour=Indigo,Colour=Hibiscus,Colour=Sun,Colour=Serenity Frost,Colour=Navy,Colour=Tangerine,Colour=Aqua,Colour=Pink",,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
Product,1917,"Tru-Fit Harness w/Seat Belt Tether Small (1065)",P,1065,,Kurgo,Colour,Right,,22.99,13.75,0.00,22.99,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by option",4,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/tru-fit-harness-w-seat-belt-tether-small-1065/,,,,,,,,,,,,N,
"  SKU",11,[S]Colour=Black,,1065-BLK,,,,,,,13.75,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",15,[S]Colour=Red,,1065-RED,,,,,,,13.75,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",11,"[S]Colour=Blue,Colour=Green,Colour=Yellow,Colour=Purple,Colour=Sherpa,Colour=Tahitian Sky,Colour=Maui Sunrise,Colour=Egg Roll,Colour=Hong Kong Seas,Colour=Monsoon Sun,Colour=Thundercloud,Colour=Waterspout,Colour=Cosmo,Colour=Montauk,Colour=Harbor,Colour=Mutiny,Colour=Pirate Punch,Colour=Atlantis,Colour=Manic Magenta,Colour=Triton Blue,Colour=Magma Orange,Colour=Alma Mater,Colour=Apple Orchard,Colour=Raspberry Sorbet,Colour=Oatmeal,Colour=Moss Chevron,Colour=Gravel,Colour=Blue Chevron,Colour=Chocolate,Colour=Iceberg / Poppy Stripe,Colour=Kelly / Cobalt Stripe,Colour=Geranium,Colour=Mermaid,Colour=Storm Grey,Colour=Dark Chocolate,Colour=Storm Blue,Colour=Jade,Colour=Coffee Bean,Colour=Smoke,Colour=Pear,Colour=Indigo,Colour=Hibiscus,Colour=Sun,Colour=Serenity Frost,Colour=Navy,Colour=Tangerine,Colour=Aqua,Colour=Pink",,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
Product,1918,"Tru-Fit Harness w/Seat Belt Tether Large (1061)",P,1061,,Kurgo,Colour,Right,,27.99,16.61,0.00,27.99,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by option",3,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/tru-fit-harness-w-seat-belt-tether-large-1061/,,,,,,,,,,,,N,
"  SKU",12,[S]Colour=Black,,1061-BLK,,,,,,,16.61,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",13,[S]Colour=Red,,1061-RED,,,,,,,16.61,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",10,"[S]Colour=Blue,Colour=Green,Colour=Yellow,Colour=Purple,Colour=Sherpa,Colour=Tahitian Sky,Colour=Maui Sunrise,Colour=Egg Roll,Colour=Hong Kong Seas,Colour=Monsoon Sun,Colour=Thundercloud,Colour=Waterspout,Colour=Cosmo,Colour=Montauk,Colour=Harbor,Colour=Mutiny,Colour=Pirate Punch,Colour=Atlantis,Colour=Manic Magenta,Colour=Triton Blue,Colour=Magma Orange,Colour=Alma Mater,Colour=Apple Orchard,Colour=Raspberry Sorbet,Colour=Oatmeal,Colour=Moss Chevron,Colour=Gravel,Colour=Blue Chevron,Colour=Chocolate,Colour=Iceberg / Poppy Stripe,Colour=Kelly / Cobalt Stripe,Colour=Geranium,Colour=Mermaid,Colour=Storm Grey,Colour=Dark Chocolate,Colour=Storm Blue,Colour=Jade,Colour=Coffee Bean,Colour=Smoke,Colour=Pear,Colour=Indigo,Colour=Hibiscus,Colour=Sun,Colour=Serenity Frost,Colour=Navy,Colour=Tangerine,Colour=Aqua,Colour=Pink",,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
Product,1919,"Tru-Fit Harness w/Seat Belt Tether XLarge (1066)",P,1066,,Kurgo,Colour,Right,,29.99,17.94,0.00,29.99,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by option",4,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/tru-fit-harness-w-seat-belt-tether-xlarge-1066/,,,,,,,,,,,,N,
"  SKU",14,[S]Colour=Black,,1066-BLK,,,,,,,17.94,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",16,[S]Colour=Red,,1066-RED,,,,,,,17.94,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",12,"[S]Colour=Blue,Colour=Green,Colour=Yellow,Colour=Purple,Colour=Sherpa,Colour=Tahitian Sky,Colour=Maui Sunrise,Colour=Egg Roll,Colour=Hong Kong Seas,Colour=Monsoon Sun,Colour=Thundercloud,Colour=Waterspout,Colour=Cosmo,Colour=Montauk,Colour=Harbor,Colour=Mutiny,Colour=Pirate Punch,Colour=Atlantis,Colour=Manic Magenta,Colour=Triton Blue,Colour=Magma Orange,Colour=Alma Mater,Colour=Apple Orchard,Colour=Raspberry Sorbet,Colour=Oatmeal,Colour=Moss Chevron,Colour=Gravel,Colour=Blue Chevron,Colour=Chocolate,Colour=Iceberg / Poppy Stripe,Colour=Kelly / Cobalt Stripe,Colour=Geranium,Colour=Mermaid,Colour=Storm Grey,Colour=Dark Chocolate,Colour=Storm Blue,Colour=Jade,Colour=Coffee Bean,Colour=Smoke,Colour=Pear,Colour=Indigo,Colour=Hibiscus,Colour=Sun,Colour=Serenity Frost,Colour=Navy,Colour=Tangerine,Colour=Aqua,Colour=Pink",,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
Product,1920,"Organic Canned Pure Sweet Potato for Dogs (1075)",P,1075,,"Nummy Tum Tum",,Right,,3.99,2.78,0.00,3.99,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/organic-canned-pure-sweet-potato-for-dogs-1075/,,,,,,,,,,,,N,
Product,1921,"Organic Canned Pure Pumpkin for Dogs (1076)",P,1076,,"Nummy Tum Tum",,Right,,3.99,2.75,0.00,3.99,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by product",21,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/organic-canned-pure-pumpkin-for-dogs-1076/,,,,,,,,,,,,N,
